1.62924191794302E+018,-0.364,0.938,-9.532
1.629241918018E+018,-0.367,0.944,-9.527
1.62924191809249E+018,-0.332,0.888,-9.585
1.62924191816846E+018,-0.347,0.898,-9.599
1.62924191824303E+018,-0.367,0.94,-9.552
1.62924191831878E+018,-0.334,0.923,-9.552
1.62924191839323E+018,-0.358,0.907,-9.57
1.62924191847122E+018,-0.385,0.936,-9.55
1.62924191854261E+018,-0.36,0.931,-9.516
1.62924191861864E+018,-0.341,0.881,-9.577
1.62924191869206E+018,-0.327,0.906,-9.58
1.62924191876785E+018,-0.38,0.947,-9.54
1.62924191884328E+018,-0.352,0.921,-9.561
1.62924191891875E+018,-0.353,0.914,-9.593
1.62924191899304E+018,-0.35,0.941,-9.544
1.62924191907016E+018,-0.362,0.946,-9.55
1.62924191914416E+018,-0.325,0.873,-9.503
1.62924191921823E+018,-0.313,0.928,-9.637
1.62924191929246E+018,-0.394,0.965,-9.577
1.62924191936742E+018,-0.352,0.961,-9.513
1.62924191944219E+018,-0.355,0.883,-9.568
1.62924191951753E+018,-0.343,0.935,-9.519
1.62924191959307E+018,-0.374,0.952,-9.553
1.62924191966858E+018,-0.354,0.91,-9.551
1.6292419197432E+018,-0.318,0.896,-9.621
1.62924191981803E+018,-0.364,0.957,-9.537
1.6292419198973E+018,-0.348,0.946,-9.551
1.62924191997109E+018,-0.359,0.902,-9.574
1.6292419200431E+018,-0.359,0.956,-9.544
1.62924192011771E+018,-0.377,0.953,-9.539
1.62924192019307E+018,-0.345,0.903,-9.564
1.62924192027094E+018,-0.35,0.905,-9.59
1.62924192034296E+018,-0.367,0.956,-9.559
1.62924192041796E+018,-0.35,0.946,-9.522
1.62924192049287E+018,-0.346,0.904,-9.565
1.62924192056786E+018,-0.33,0.924,-9.585
1.62924192064258E+018,-0.374,0.944,-9.54
1.62924192071763E+018,-0.364,0.906,-9.566
1.62924192079213E+018,-0.338,0.932,-9.58
1.62924192086743E+018,-0.373,0.956,-9.549
1.62924192094327E+018,-0.353,0.955,-9.527
1.62924192101886E+018,-0.367,0.922,-9.575
1.62924192109293E+018,-0.335,0.92,-9.59
1.6292419211682E+018,-0.367,0.948,-9.503
1.62924192124696E+018,-0.352,0.933,-9.536
1.62924192131823E+018,-0.336,0.904,-9.56
1.62924192139429E+018,-0.358,0.913,-9.544
1.62924192146763E+018,-0.367,0.949,-9.53
1.62924192154268E+018,-0.346,0.914,-9.554
1.62924192161718E+018,-0.333,0.911,-9.556
1.62924192169295E+018,-0.374,0.968,-9.516
1.62924192176908E+018,-0.354,0.91,-9.551
1.62924192184271E+018,-0.337,0.915,-9.566
1.62924192191916E+018,-0.367,0.938,-9.566
1.6292419219928E+018,-0.346,0.885,-9.404
1.62924192206788E+018,-0.371,0.896,-9.287
1.62924192214233E+018,-0.31,0.921,-9.615
1.62924192221926E+018,-0.359,0.971,-9.619
1.62924192229355E+018,-0.37,0.959,-9.515
1.62924192236869E+018,-0.35,0.894,-9.548
1.62924192244337E+018,-0.363,0.943,-9.567
1.62924192251783E+018,-0.377,0.952,-9.517
