1.6292422279241E+018,-0.318,0.892,-9.5
1.62924222799516E+018,-0.318,0.842,-9.519
1.62924222807003E+018,-0.331,0.869,-9.551
1.6292422281448E+018,-0.34,0.919,-9.508
1.62924222821991E+018,-0.346,0.86,-9.547
1.62924222829524E+018,-0.339,0.844,-9.558
1.62924222837215E+018,-0.316,0.891,-9.605
1.62924222844705E+018,-0.353,0.932,-9.537
1.62924222851961E+018,-0.327,0.863,-9.545
1.62924222859532E+018,-0.35,0.858,-9.6
1.629242228671E+018,-0.331,0.917,-9.548
1.62924222874385E+018,-0.351,0.874,-9.515
1.62924222882029E+018,-0.302,0.873,-9.587
1.62924222889559E+018,-0.33,0.878,-9.581
1.62924222897099E+018,-0.357,0.92,-9.519
1.62924222904483E+018,-0.344,0.9,-9.571
1.62924222912021E+018,-0.331,0.864,-9.591
1.62924222919487E+018,-0.321,0.882,-9.518
1.62924222926967E+018,-0.333,0.861,-9.524
1.62924222934469E+018,-0.315,0.854,-9.567
1.62924222941955E+018,-0.33,0.899,-9.571
1.62924222949441E+018,-0.356,0.894,-9.495
1.62924222956997E+018,-0.344,0.832,-9.568
1.62924222964584E+018,-0.333,0.845,-9.612
1.62924222972101E+018,-0.337,0.89,-9.535
1.62924222979492E+018,-0.345,0.917,-9.521
1.62924222986943E+018,-0.316,0.855,-9.576
1.62924222994457E+018,-0.357,0.893,-9.628
1.62924223001998E+018,-0.326,0.901,-9.52
1.62924223009499E+018,-0.346,0.881,-9.513
1.62924223016897E+018,-0.335,0.856,-9.594
1.62924223024482E+018,-0.363,0.923,-9.567
1.62924223031971E+018,-0.355,0.927,-9.517
1.62924223039535E+018,-0.325,0.857,-9.575
1.62924223046964E+018,-0.321,0.876,-9.602
1.6292422305446E+018,-0.351,0.897,-9.529
1.62924223061926E+018,-0.332,0.867,-9.523
1.62924223069408E+018,-0.321,0.851,-9.599
1.62924223076985E+018,-0.32,0.867,-9.531
1.62924223084549E+018,-0.315,0.89,-9.514
1.62924223091971E+018,-0.337,0.879,-9.534
1.62924223099506E+018,-0.327,0.841,-9.625
1.62924223107123E+018,-0.354,0.908,-9.542
1.62924223114478E+018,-0.333,0.889,-9.535
1.62924223122105E+018,-0.322,0.865,-9.56
1.62924223129443E+018,-0.327,0.868,-9.58
1.62924223136997E+018,-0.328,0.913,-9.541
1.62924223144457E+018,-0.337,0.856,-9.527
1.62924223152374E+018,-0.31,0.858,-9.577
1.62924223159493E+018,-0.34,0.889,-9.591
1.62924223167002E+018,-0.341,0.903,-9.53
1.62924223174509E+018,-0.331,0.867,-9.581
1.62924223182303E+018,-0.324,0.875,-9.611
1.62924223189506E+018,-0.332,0.898,-9.52
1.6292422319708E+018,-0.33,0.87,-9.552
1.62924223204441E+018,-0.316,0.863,-9.594
1.62924223212168E+018,-0.342,0.905,-9.566
1.62924223219449E+018,-0.334,0.901,-9.528
1.62924223227361E+018,-0.311,0.851,-9.552
1.62924223234505E+018,-0.314,0.84,-9.606
1.62924223242163E+018,-0.341,0.904,-9.541
1.62924223249461E+018,-0.348,0.874,-9.52
1.6292422325732E+018,-0.311,0.847,-9.6
1.6292422326444E+018,-0.322,0.895,-9.6
1.62924223272221E+018,-0.345,0.882,-9.544
1.62924223279468E+018,-0.329,0.859,-9.574
1.62924223286996E+018,-0.331,0.869,-9.576
1.62924223294381E+018,-0.358,0.915,-9.535
1.62924223301981E+018,-0.328,0.89,-9.575
