1.62922912784321E+018,0.071944,-0.134618,0.314749,0.936822
1.62922912791725E+018,0.071943,-0.134586,0.314783,0.936815
1.62922912799263E+018,0.071916,-0.134559,0.314728,0.936839
1.62922912806812E+018,0.07191,-0.134575,0.3147,0.936847
1.62922912814335E+018,0.071882,-0.134592,0.314666,0.936858
1.62922912823098E+018,0.071858,-0.134606,0.314624,0.936872
1.62922912831912E+018,0.071849,-0.134606,0.314604,0.93688
1.62922912839261E+018,0.071855,-0.134602,0.314589,0.936885
1.62922912846945E+018,0.071868,-0.134604,0.314572,0.936889
1.62922912854213E+018,0.071874,-0.134615,0.314612,0.936874
1.62922912861952E+018,0.071859,-0.134623,0.31458,0.936885
1.62922912869381E+018,0.071848,-0.134606,0.314572,0.93689
1.62922912877906E+018,0.071838,-0.13461,0.31454,0.936901
1.62922912886866E+018,0.071813,-0.134569,0.314518,0.936917
1.6292291289441E+018,0.071781,-0.13456,0.314522,0.936919
1.62922912902672E+018,0.071757,-0.13457,0.314514,0.936922
1.62922912909618E+018,0.071752,-0.134575,0.314556,0.936908
1.62922912916855E+018,0.071727,-0.134584,0.314553,0.936909
1.62922912924171E+018,0.071728,-0.134583,0.314521,0.93692
1.62922912931807E+018,0.071712,-0.134596,0.314498,0.936927
1.62922912939723E+018,0.071695,-0.13458,0.314491,0.936933
1.62922912947018E+018,0.071702,-0.134575,0.314507,0.936928
1.62922912954545E+018,0.071693,-0.134584,0.314512,0.936926
1.62922912962065E+018,0.07166,-0.134593,0.314467,0.936942
1.62922912969937E+018,0.071642,-0.134595,0.314461,0.936945
1.6292291297673E+018,0.071632,-0.134614,0.314447,0.936948
1.62922912984281E+018,0.071616,-0.134622,0.314443,0.936949
1.62922912992332E+018,0.07161,-0.134638,0.31444,0.936948
1.62922912999408E+018,0.071626,-0.134636,0.314435,0.936949
1.62922913006939E+018,0.07163,-0.134634,0.314447,0.936945
1.62922913014366E+018,0.071611,-0.134663,0.314419,0.936952
1.62922913021793E+018,0.071605,-0.13467,0.314419,0.936951
1.62922913029431E+018,0.071624,-0.134654,0.31442,0.936952
1.62922913036804E+018,0.071608,-0.134673,0.314445,0.936942
1.62922913044503E+018,0.07158,-0.134666,0.314469,0.936937
1.62922913051912E+018,0.071569,-0.134639,0.314477,0.936939
1.62922913059421E+018,0.071549,-0.134643,0.314451,0.936949
1.62922913067044E+018,0.07154,-0.134665,0.314452,0.936946
1.62922913074705E+018,0.071528,-0.134682,0.31445,0.936945
1.62922913081798E+018,0.071544,-0.134682,0.314435,0.936949
1.62922913089261E+018,0.071537,-0.134683,0.314452,0.936943
1.62922913096773E+018,0.071517,-0.134694,0.314483,0.936933
1.6292291310422E+018,0.071506,-0.134683,0.314524,0.936921
1.6292291311195E+018,0.071501,-0.134688,0.314546,0.936914
1.62922913119463E+018,0.071514,-0.134715,0.314547,0.936909
1.62922913126808E+018,0.071485,-0.134713,0.314527,0.936918
1.6292291313426E+018,0.071499,-0.13471,0.314546,0.936911
1.6292291314181E+018,0.071497,-0.1347,0.314587,0.936899
1.62922913149336E+018,0.071475,-0.134706,0.314568,0.936906
1.62922913156838E+018,0.071479,-0.134706,0.314586,0.936899
1.62922913164522E+018,0.071476,-0.134682,0.314647,0.936883
1.62922913172042E+018,0.071455,-0.134703,0.314564,0.936909
1.62922913179351E+018,0.071424,-0.134716,0.314527,0.936922
1.62922913186907E+018,0.071432,-0.134723,0.314574,0.936905
1.62922913194637E+018,0.071413,-0.134723,0.31456,0.936911
1.62922913201896E+018,0.071398,-0.134731,0.31456,0.936911
1.62922913209668E+018,0.071392,-0.134741,0.314573,0.936906
1.62922913216878E+018,0.071373,-0.134746,0.314595,0.936899
1.62922913224285E+018,0.071361,-0.134732,0.314599,0.9369
1.62922913231993E+018,0.071363,-0.134737,0.314647,0.936884
1.62922913239384E+018,0.071365,-0.134742,0.314625,0.93689
1.6292291324684E+018,0.071365,-0.134742,0.314621,0.936891
1.62922913254733E+018,0.071345,-0.134734,0.314601,0.936901
1.62922913261771E+018,0.071351,-0.134747,0.314652,0.936881
1.62922913269291E+018,0.071355,-0.134709,0.314646,0.936888
1.62922913276856E+018,0.071355,-0.134716,0.314665,0.936881
1.62922913284216E+018,0.071359,-0.134722,0.314663,0.936881
1.62922913291832E+018,0.071366,-0.134719,0.314668,0.936879
1.62922913299549E+018,0.071371,-0.134725,0.314672,0.936876
